PLATFORM_CODE,PARAMETER_NAME,START_DATE,END_DATE,QUALITY_CODE,COMMENT,DAC
6901864,PSAL,20171019,20171020,4,density inversion/(QC_table_MC.18JAN18_MC.csv),IF
6901864,PSAL,20180318,,3,VB 20180518 shift,IF
6901864,TEMP,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901865,BBP700,20150324,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901865,CDOM,20150324,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901865,CHLA,20150324,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901874,PSAL,20161117,,3,VB 20171123,IF
6901874,TEMP,20161117,,3,CL 20170106,IF
6901885,PSAL,20190101,20190725,3,DD (20190308): drift,IF
6901885,PSAL,20190725,,4,DD (20190903): hard jump,IF
6901889,PSAL,20160901,,3,CL 20170106,IF
6902547,DOXY,20150118,20150119,4,anomaly +/dead_float/MULTI(QC_table_MC.JUL18),IF
6902547,PSAL,20150118,20150119,4,shift -/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6902579,PSAL,20150430,,3,CL 20170213 drift -0.1 PSU,IF
6902602,PSAL,20161012,,3,CL 20170106,IF
6902610,PSAL,20180225,,3,DD (20190308): 0.05 PSU salinity jump,IF
6902612,PSAL,20170813,,3,CP 20171120 Derive,IF
6902621,PSAL,20151117,,3,CL 20170213 drift -0.3 PSU,IF
6902623,PSAL,20181023,,3,DD: drift,IF
6902624,PSAL,20161004,,3,CC 20170531 feedback altimetry CLS,IF
6902626,PSAL,20160901,,3,VB 20160915 drift de PSAL,IF
6902639,PSAL,20170515,,3,CL 20170704,IF
6902653,PSAL,20180627,,3,DD: drift,IF
6902656,PSAL,20180901,,3,DD: drift (OW method),IF
6902660,PSAL,20160402,20161011,3,DD (20190214): hard drift OW method,IF
6902660,PSAL,20161011,,4,CL 20161005,IF
6902661,PSAL,20160922,,3,CC 20170110 feedback altimetry cls,IF
6902667,BBP700,20160709,20160710,4,sensor_issue_takapm009b,IF
6902667,BBP700,20160810,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6902667,CDOM,20160709,20160710,4,sensor_issue_takapm009b,IF
6902667,CDOM,20160810,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6902667,CHLA,20160709,20160710,4,sensor_issue_takapm009b,IF
6902667,CHLA,20160810,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6902667,DOXY,20161009,20161010,4,sensor_issue_takapm009b,IF
6902668,BBP700,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,BBP700,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,BBP700,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,BBP700,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,BBP700,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160725,20160727,4,sensor_issue_takapm014b,IF
6902669,PSAL,20170722,20170723,4,density inversion +/(QC_table_MC.18JAN18_MC.csv),IF
6902669,PSAL,20170915,20170916,4,density inversion +/(QC_table_MC.18JAN18_MC.csv),IF
6902670,BBP700,20170815,20170816,4,spike profile/(QC_table_MC.JUL18),IF
6902671,NITRATE,20171005,20171006,4,anomaly - /(QC_table_MC.JUL18),IF
6902671,PSAL,20171005,20171006,4,density inversion +/(QC_table_MC.18JAN18_MC.csv),IF
6902673,PSAL,20170612,,3,CP 20170713,IF
6902675,PSAL,20190107,,3,DD: bias,IF
6902676,PSAL,20161021,,3,CL 20170705,IF
6902690,PSAL,20180901,,3,DD: drift,IF
6902693,PSAL,20170814,,3,CP 20170825,IF
6902700,DOXY,20151106,20160117,4,sensor_issue_lovbio016d,IF
6902703,PSAL,20180322,20180723,3,VB 20180515 shift,IF
6902703,PSAL,20180724,,4,DD: out of order (OW method),IF
6902711,PSAL,20181101,,3,DD (20181115): drift (OW method),IF
6902726,PSAL,20181209,,4,DD (20190607): hard drifting,IF
6902732,BBP700,20180401,,4,sensor issue 01oct18 lov,IF
6902732,CDOM,20180401,,4,sensor issue 01oct18 lov,IF
6902732,CHLA,20180401,,4,sensor issue 01oct18 lov,IF
6902734,BBP700,20170721,20170722,4,spike profile/(QC_table_MC.JUL18),IF
6902734,BBP700,20171120,,4,sensor issue 01oct18 lov,IF
6902734,CDOM,20171120,,4,sensor issue 01oct18 lov,IF
6902734,CHLA,20171120,,4,sensor issue 01oct18 lov,IF
6902734,PSAL,20171223,,3,CC 20180314 Derive,IF
6902735,BBP700,20170721,20170722,4, dead_prof_may2019_ap,IF
6902735,BBP700,20180101,20180102,4,saturation_lovbio100c,IF
6902735,PSAL,20190711,,3,DD (20190903): drift,IF
6902736,PSAL,20170810,20181203,3,DD (20190820): drift,IF
6902736,PSAL,20181203,,4,DD (20190602): hard drift,IF
6902737,BBP700,20170313,,4,spike profile/(QC_table_MC.JUL18),IF
6902737,PSAL,20180705,,3,DD: drift,IF
6902738,CP660,20161024,20161025,4,spike profile/dead_float/(QC_table_MC.JUL18),IF
6902738,DOXY,20161015,20161017,4,remove_first_prof_april2019_ap,IF
6902739,BBP700,20170412,20170413,4,spike profile/(QC_table_MC.JUL18),IF
6902739,BBP700,20180528,20180529,4, dead_prof_may2019_ap,IF
6902739,CDOM,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902739,CHLA,20180528,20180529,4,shift_lovbio107c,IF
6902739,CHLA,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902739,CP660,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902739,DOWNWELLING_PAR,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902739,DOWN_IRRADIANCE380,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902739,DOWN_IRRADIANCE412,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902739,DOWN_IRRADIANCE490,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902739,DOXY,20161018,20161020,4,remove_first_prof_april2019_ap,IF
6902739,PSAL,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902739,TEMP,20180806,20180807,4,sensor_issue_lovbio107c,IF
6902742,BBP700,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,BBP700,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,BBP700,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,PSAL,20161101,20161102,4,density inversion +/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6902743,BBP700,20170103,20170104,4,sensor_issue_lovapm004a,IF
6902743,CDOM,20170103,20170104,4,sensor_issue_lovapm004a,IF
6902743,CHLA,20170103,20170104,4,sensor_issue_lovapm004a,IF
6902743,PSAL,20161225,20161226,4,density inversion +/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6902743,PSAL,20170108,20170109,4,density inversion +/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6902743,PSAL,20170118,20170119,4,density inversion -/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6902827,CDOM,20170405,,4,shift_lovbio102c,IF
6902827,CDOM,20170509,20170516,4,shift /(QC_table_MC.JUL18),IF
6902827,PSAL,20180303,,3,DD (20190308): drift ,IF
6902828,DOXY,20170523,20170527,4,remove_first_prof_april2019_ap,IF
6902829,NITRATE,20170830,20170831,4,anomaly -/(QC_table_MC.JUL18),IF
6902829,PSAL,20170830,20170831,4,density inversion +/(QC_table_MC.18JAN18_MC.csv),IF
6902880,DOXY,20180816,20180817,4,shift_lovbio111b,IF
6902898,BBP700,20181031,20181101,4,spike_profile_lovbio015e,IF
6902898,CDOM,20181027,20181029,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181031,20181101,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181102,20181103,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181125,20181126,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181127,20181128,4,sensor_shift_lovbio015e,IF
6902901,DOXY,20181204,20181207,4,remove_first_prof_april2019_ap,IF
6902903,DOXY,20180622,20180624,4,remove_first_prof_april2019_ap,IF
6902904,DOXY,20181021,20181023,4,remove_first_prof_april2019_ap,IF
6902905,DOXY,20190222,20190223,4,prof_issue_april2019_ap,IF
6902907,BBP700,20190131,20190202,4, dead_prof_may2019_ap,IF
6902907,CDOM,20181011,,4,shift_lovbio114b,IF
6902908,BBP700,20181031,20181101,4,spike_profile_lovbio115b,IF
6903197,NITRATE,20161003,20161004,4,sensor_issue_ogsbio006d,IF
6903197,NITRATE,20161212,20161218,4,sensor_issue_ogsbio006d,IF
6903198,PSAL,20170607,,3,CL 20170612,IF
6903199,PSAL,20161023,,3,CL 20170106,IF
6903204,PSAL,20170909,,3,CP 20171005 Derive,IF
6903224,PSAL,20180919,20190122,3,DD: drift,IF
6903224,PSAL,20190122,,4,DD: hard jump,IF
6903235,BBP700,20180512,,4,dead_prof_may2019_ap,IF
6903252,PSAL,20190619,,4,DD (20190903): wreck: very fresh values,IF
6903253,PSAL,20190210,,4,DD (20190514): very fresh values,IF
6903276,PSAL,20180519,20180710,3,DD (20181121): drift,IF
6903276,PSAL,20180710,,4,DD (20181121): hard drift,IF
7900085,PSAL,20061212,20070224,4,DD (20190206): bias,IF
7900591,PSAL,20140220,20140221,4,sensor_issue_basbio001d,IF
7900591,TEMP,20140220,20140221,4,sensor_issue_basbio001d,IF
7900592,BBP532,20131225,20131226,4,anomaly +/dead_float/(QC_table_MC.JUL18),IF
7900592,BBP700,20131225,20131226,4,anomaly +/dead_float/(QC_table_MC.JUL18),IF
7900592,PSAL,20131225,20131226,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
7900592,TEMP,20131225,20131226,4,anomaly +/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
2902169,PSAL,20171015,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902170,PSAL,20150202,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902175,PSAL,20161116,,4,salty drift and wreckage,IN
2902198,PSAL,20161220,,4,hard salty drift,IN
2902203,PSAL,20170522,,4,hard drift and wreckage,IN
2902206,PSAL,20180323,,4,fresh offset and completely wreckage,IN
2902232,PSAL,20180509,,4,jump 4 PSU with a correction,IN
2902239,PSAL,20171025,,4,fresh offset and probably biofouled,IN
2902257,PSAL,20190220,,4,salty jump and rapid wreckage,IN
1902179,PSAL,20160211,,4,sensor problem,JA
1902179,TEMP,20160422,,4,sensor problem,JA
29000,PSAL,20050301,,4,sensor probrem,JA
2900239,PSAL,20020818,,3,fresh drift,JA
2900334,PRES,20060723,,4,pressure sensor problem,JA
2900334,PSAL,20060723,,4,pressure sensor problem,JA
2900334,TEMP,20060723,,4,pressure sensor problem,JA
2900549,PSAL,20100716,,3,wrong value,JA
2900550,PSAL,20110402,,4,wrong value,JA
2900575,PSAL,20060420,20060501,3,fresh offset,JA
2900580,PSAL,20080622,,3,salty drift,JA
2900584,PSAL,20070407,20070919,3,fresh offset,JA
2900616,PRES,20060226,20060302,4,on surface,JA
2900616,PSAL,20060226,20060302,4,on surface,JA
2900616,TEMP,20060226,20060302,4,on surface,JA
2900667,PSAL,20070814,20070915,3,fresh offset,JA
2900678,PSAL,20061023,20061216,3,fresh offset,JA
2900731,PSAL,20080611,20080617,3,fresh offset,JA
2900928,PRES,20090130,,4,pressure sensor problem,JA
2900928,PSAL,20090130,,4,pressure sensor problem,JA
2900928,TEMP,20090130,,4,pressure sensor problem,JA
2900937,PRES,20110915,,4,pressure sensor problem,JA
2900937,PSAL,20110915,,4,pressure sensor problem,JA
2900937,TEMP,20110915,,4,pressure sensor problem,JA
2900941,PSAL,20090119,,3,fresh offset,JA
2900942,PSAL,20090119,,3,salty drift,JA
2900956,PSAL,20110605,20111202,3,salty drift,JA
2900992,PRES,20100727,,4,wrong value,JA
2900992,PSAL,20100727,,4,wrong value,JA
2900992,TEMP,20100727,,4,wrong value,JA
2901003,PRES,20121218,,4,on surface,JA
2901003,PSAL,20121218,,4,on surface,JA
2901003,TEMP,20121218,,4,on surface,JA
2901021,PSAL,20120601,,3,salty drift,JA
2901024,PRES,20120827,,4,on surface,JA
2901024,PSAL,20120827,,4,on surface,JA
2901024,TEMP,20120827,,4,on surface,JA
2901027,PSAL,20110926,,4,wrong value,JA
2901040,PRES,20111121,,4,pressure sensor problem,JA
2901040,PSAL,20111121,,4,pressure sensor problem,JA
2901040,TEMP,20111121,,4,pressure sensor problem,JA
2901054,PSAL,20111025,,3,fresh offset,JA
2901658,PSAL,20120121,,3,fresh offset,JA
2901678,PSAL,20130830,,4,sensor problem,JA
2901678,TEMP,20130830,,4,sensor problem,JA
2901682,PRES,20120523,,3,salty temp drift,JA
2901682,PSAL,20120523,,3,salty drift,JA
2901682,TEMP,20120523,,3,temp drift,JA
2901692,PSAL,20120607,,3,salty drift,JA
2902378,PSAL,20130111,,3,salty drift,JA
2902416,PSAL,20141002,,4,sensor problem,JA
2902417,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902418,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902420,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902421,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902425,PSAL,20150929,,3,salty drift,JA
2902426,PSAL,20130721,,3,salty drift,JA
2902428,PSAL,20150810,,3,salty drift,JA
2902429,PSAL,20130324,,4,sensor problem,JA
2902431,DOXY,20110509,,4,sensor problem,JA
2902431,PSAL,20110509,,4,sensor problem,JA
2902464,PSAL,20160212,,4,sensor problem,JA
2902465,PSAL,20151231,,4,sensor problem,JA
2902473,PSAL,20160118,,4,sensor problem,JA
2902478,PSAL,20140223,,4,sensor problem,JA
2902478,TEMP,20140223,,4,sensor problem,JA
2902487,PSAL,20140524,,4,fresh salinity offset,JA
2902498,PSAL,20140328,,4,sensor problem,JA
2902501,PSAL,20140928,,4,sensor problem,JA
2902503,PSAL,20140415,,4,sensor problem,JA
2902505,PSAL,20140323,,4,sensor problem,JA
2902505,TEMP,20140323,,3,sensor problem,JA
2902532,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902533,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902534,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902535,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902536,PRES,20151009,20160924,4,sensor problem,JA
2902536,PSAL,20151009,20160924,4,sensor problem,JA
2902536,TEMP,20151009,20160924,4,sensor problem,JA
2902537,PSAL,20170824,,4,sensor problem,JA
29027,TEMP,20000124,,4,sensor probrem,JA
2902945,PSAL,20160727,,3,salty drift,JA
2902965,PSAL,20160206,,4,sensor problem,JA
2902965,TEMP,20160611,,3,temp drift,JA
2902975,PSAL,20161216,,3,salty drift,JA
2902982,PSAL,20181022,,3,salty drift,JA
2902985,PSAL,20171115,,3,salty drift,JA
2902986,PRES,20161002,,4,sensor problem,JA
2902986,PSAL,20161002,,4,sensor problem,JA
2902986,TEMP,20161002,,4,sensor problem,JA
2902995,PSAL,20190316,,3,salty drift,JA
2902999,PSAL,20171211,,3,salty drift,JA
2903005,PRES,20180203,,3,RBR sensor,JA
2903005,PSAL,20180203,,3,RBR sensor,JA
2903005,TEMP,20180203,,3,RBR sensor,JA
2903177,PSAL,20190130,,4,sensor problem,JA
2903178,PSAL,20180420,,3,salty drift,JA
2903179,PSAL,20181008,,3,salty drift,JA
2903180,PSAL,20170914,,3,salty drift,JA
2903181,PSAL,20170916,,3,salty drift,JA
2903182,PSAL,20180512,,3,salty drift,JA
2903183,PSAL,20171031,,3,salty drift,JA
2903184,PSAL,20171109,,3,salty drift,JA
2903185,PSAL,20180124,,3,salty drift,JA
2903186,PSAL,20170821,,3,salty drift,JA
2903187,PSAL,20180624,,3,salty drift,JA
29032,PSAL,20010628,,3,salty drift,JA
2903207,PSAL,20190705,,4,sensor problem,JA
2903217,PSAL,20180709,,3,salty drift,JA
29033,PSAL,20000711,,3,salty drift,JA
2903327,PRES,20180203,,3,RBR sensor,JA
2903327,PSAL,20180203,,3,RBR sensor,JA
2903327,TEMP,20180203,,3,RBR sensor,JA
29036,PSAL,20010701,,3,salty drift,JA
29074,PSAL,20050825,,4,sensor probrem,JA
4900393,PSAL,20050824,20050903,3,Altimetric QC error,JA
4900945,PSAL,20110502,20110522,3,salinity drift,JA
4900947,PRES,20111118,,4,pressure sensor problem,JA
4900947,PSAL,20111118,,4,pressure sensor problem,JA
4900947,TEMP,20111118,,4,pressure sensor problem,JA
4901688,PSAL,20140618,,4,sensor problem,JA
4901688,TEMP,20140618,,4,sensor problem,JA
4901692,PSAL,20121129,,4,sensor problem,JA
4901695,PRES,20130317,20130526,4,pressure sensor problem,JA
4901695,PSAL,20130317,20130526,4,pressure sensor problem,JA
4901695,TEMP,20130317,20130526,4,pressure sensor problem,JA
4902138,PSAL,20170910,,4,sensor problem,JA
4902141,PSAL,20160528,,4,sensor problem,JA
4902148,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902149,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902253,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902365,PSAL,20180708,,4,sensor problem,JA
4902367,PSAL,20190222,20190402,3,sensor problem,JA
4902367,PSAL,20190403,,4,sensor problem,JA
4902368,PSAL,20170802,,4,sensor problem,JA
4902369,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902374,PSAL,20170721,20170731,4,sensor problem,JA
5900173,PSAL,20040501,,3,fresh offset,JA
5900268,PSAL,20060424,,3,salty drift,JA
5900283,PRES,20030817,,3,on shore,JA
5900283,PSAL,20030817,,3,on shore,JA
5900283,TEMP,20030817,,3,on shore,JA
5900309,PRES,20040311,,3,on shore,JA
5900309,PSAL,20040311,,3,on shore,JA
5900309,TEMP,20040311,,3,on shore,JA
5900451,PSAL,20020330,,3,fresh offset,JA
5900799,PSAL,20050118,,3,fresh offset,JA
5900812,PSAL,20061203,,3,salty drift,JA
5900923,PRES,20071103,,4,pressure sensor problem,JA
5900923,PSAL,20051015,20060211,3,fresh offset,JA
5900923,PSAL,20071103,,4,pressure sensor problem,JA
5900923,TEMP,20071103,,4,pressure sensor problem,JA
5901529,PSAL,20070314,,3,fresh offset,JA
5901560,PRES,20100509,,4,on shore,JA
5901560,PSAL,20100509,,4,on shore,JA
5901560,TEMP,20100509,,4,on shore,JA
5901581,PRES,20090305,,4,wrong value,JA
5901581,PSAL,20090305,,4,wrong value,JA
5901581,TEMP,20090305,,4,wrong value,JA
5901945,PSAL,20111202,,3,salty offset,JA
5901954,PRES,20100513,,4,wrong value,JA
5901954,PSAL,20100513,,4,wrong value,JA
5901954,TEMP,20100513,,4,wrong value,JA
5901955,PRES,20100817,,4,wrong value,JA
5901955,PSAL,20100817,,4,wrong value,JA
5901955,TEMP,20100817,,4,wrong value,JA
5901956,PRES,20100713,,4,wrong value,JA
5901956,PSAL,20100713,,4,wrong value,JA
5901956,TEMP,20100713,,4,wrong value,JA
5901960,PSAL,20130419,20130608,3,fresh offset,JA
5901994,PRES,20130707,,4,sensor problem,JA
5901994,PSAL,20130707,,4,sensor problem,JA
5901994,TEMP,20130707,,4,sensor problem,JA
5904874,PSAL,20130516,,4,sensor problem,JA
5904931,PSAL,20140222,,4,sensor problem,JA
5904931,TEMP,20140222,,4,sensor problem,JA
5904933,PSAL,20191019,,4,sensor problem,JA
5904934,PSAL,20171124,,4,sensor problem,JA
5904935,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
5905051,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2900434,PRES,20071129,20090422,4,salinity drift,KM
2900434,PSAL,20071129,20090422,4,salinity drift,KM
2900434,TEMP,20071129,20090422,4,salinity drift,KM
2900440,PRES,20131028,20140424,4,sensor drift,KM
2900440,PSAL,20131028,20140424,4,sensor drift,KM
2900440,TEMP,20131028,20140424,4,sensor drift,KM
2900441,PRES,20121203,20130401,4,sensor drift,KM
2900441,PSAL,20121203,20130401,4,sensor drift,KM
2900441,TEMP,20121203,20130401,4,sensor drift,KM
2900635,PRES,20101010,20110418,4,salinity drift,KM
2900635,PSAL,20101010,20110418,4,salinity drift,KM
2900635,TEMP,20101010,20110418,4,salinity drift,KM
2900638,PRES,20140903,20141015,4,sensor drift,KM
2900638,PSAL,20140903,20141015,4,sensor drift,KM
2900638,TEMP,20140903,20141015,4,sensor drift,KM
2900890,PRES,20090116,20110615,4,sensor problem,KM
2900890,PSAL,20090116,20110615,4,sensor problem,KM
2900890,TEMP,20090116,20110615,4,sensor problem,KM
2900603,PRES,20060717,,3,hit bottom and bad data after returned ,KO
2900603,PSAL,20060717,,3,hit bottom and bad data after returned ,KO
2900603,TEMP,20060717,,3,hit bottom and bad data after returned ,KO
2901204,PRES,20101022,,3,hit bottom and bad data after returned ,KO
2901204,PSAL,20101022,,3,hit bottom and bad data after returned ,KO
2901204,TEMP,20101022,,3,hit bottom and bad data after returned ,KO
2901209,PRES,20121001,,3,hit bottom and bad data after returned ,KO
2901209,PSAL,20121001,,3,hit bottom and bad data after returned ,KO
2901209,TEMP,20121001,,3,hit bottom and bad data after returned ,KO
4901108,PRES,20090907,,4,TNPD problem,ME
4901108,PSAL,20090907,,4,TNPD problem,ME
4901108,TEMP,20090907,,4,TNPD problem,ME
4901188,PSAL,20161101,,2,Salinity drift,ME
4901772,PSAL,20180131,,3,Salinity drift,ME
4901774,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901777,PSAL,20170111,,3,Salinity drift,ME
4901779,PSAL,20190517,,3,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901780,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901784,PSAL,20181220,,3,Salinity drift; SBE sensor serial # in 6000-7100,ME
4901786,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901788,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901790,PSAL,20180308,,3,Salinity drift,ME
4901792,PSAL,20170928,,3,Salinity drift,ME
4901794,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901797,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901822,PSAL,20190118,,3,Salinity drift,ME
4901823,PSAL,20190118,,2,Salinity drift,ME
4901824,PSAL,20161217,,4,Salinity drift,ME
4901824,TEMP,20161217,,4,Temperature drift,ME
4901825,PSAL,20170926,,3,Salinity drift,ME
